Code_Cs,Nom_Cs,Code_Org,Nom_Org,IMSE,Rang_Decile_IMSE,SFR,Rang_Decile_SFR,Nbre_Eleves,Diffusion,Annee_Scol
771000,Centre de services scolaire des Draveurs (771000),771061,École du Cheval-Blanc (771061),7.10922314500943,6,5.00331979284367,6,531,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771062,École du Sommet (771062),5.59402000000001,4,1.64189629757785,2,289,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771063,École des Apprentis-Sages (771063),6.43929488549618,5,4.06100881679389,6,262,OUI,2025-2026
771000,Centre de services scolaire des Draveurs (771000),771064,École des Sentiers (771064),9.64704254545456,8,11.5309453636364,9,110,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772001,École Euclide-Lanthier (772001),5.81088123563218,5,4.28419238505746,6,348,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772002,École Côte-du-Nord (772002),7.69920985835695,7,14.3652758640226,10,353,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772003,École des Rapides-Deschênes (772003),4.00858435435435,3,6.70027153153155,7,333,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772004,École internationale du Mont-Bleu (772004),8.42743788113697,7,9.91880940568476,8,387,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772005,École Jean-de-Brébeuf (772005),6.73310200892855,6,7.42286022321426,8,224,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772006,École internationale du Village (772006),6.08870144385027,5,7.73566463458109,8,561,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772007,École du Lac-des-Fées (772007),7.79363820121951,7,7.28976731707319,8,328,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772008,École du Plateau (772008),5.73344526315792,5,6.33416834928229,7,418,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772011,École du Vieux-Verger (772011),4.57035648026315,3,4.91971907894736,6,304,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772012,École du Grand-Boisé (772012),1.81549589164786,1,2.27703372460498,3,443,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772013,École Saint-Paul (772013),14.1121417391304,10,16.5484075494071,10,253,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772014,École des Trois-Portages (772014),5.99944902208201,5,9.07570271293374,8,317,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772015,École du Parc-de-la-Montagne (772015),13.3307584054054,10,16.6159201351352,10,370,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772016,École Saint-Jean-Bosco (772016),4.21146594855306,3,7.92427456591642,8,311,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772017,École Notre-Dame (772017),16.4235527699531,10,19.0146880751174,10,213,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772018,École du Dôme (772018),3.21174294670846,2,7.39461821316613,8,319,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772019,École Saint-Rédempteur (772019),14.4048205851064,10,17.3715883510639,10,188,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772020,École au Coeur-des-Collines (772020),6.8224966875,6,4.00215965624999,6,320,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772026,École du Marais (772026),4.86031048648648,4,7.63602362162164,8,370,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772027,École de la Vallée-des-Voyageurs (772027),6.40852892405064,5,4.87699636075948,6,316,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772028,École des Deux-Ruisseaux (772028),3.59526713163064,2,8.10458278978389,8,509,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772029,École des Tournesols (772029),5.13136815217392,4,3.87369625,5,368,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772032,École de l'Amérique-Française (772032),4.81750585278277,3,7.53232614003586,8,557,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772033,École des Cavaliers (772033),4.19408532544379,3,4.91657723865878,6,507,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772034,École de la Forêt (772034),2.12991188191881,1,2.82356778597787,4,542,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772035,École de la Petite-Ourse (772035),5.31688366459626,4,2.95786413043477,4,322,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772036,École du Grand-Héron (772036),4.13153404580153,3,8.85225363867681,8,393,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772037,École de l'Aigle (772037),4.59387969072167,3,4.98715594501717,6,291,OUI,2025-2026
772000,Centre de services scolaire des Portages-de-l'Outaouais (772000),772049,École des services spécialisés (772049),,,,,,NON,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773001,École Adrien-Guillaume (773001),11.6981969,9,1.6336454,2,100,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773002,École Saint-Coeur-de-Marie (773002),8.39905773437499,7,0.19846578125,1,128,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773004,École Providence/J.-M.-Robert (773004),13.2607304888889,10,6.08781857777777,7,225,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773007,École Saint-Michel (773007),11.8326159876543,9,2.37732549382716,3,162,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773009,École Saint-Pie-X (773009),14.6922772131148,10,2.72185540983607,4,122,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773016,École Sacré-Coeur (773016),14.779858,10,2.66188285714286,4,70,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773018,École Maria-Goretti (773018),15.6623435593221,10,2.42893122033899,3,295,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773019,École Saint-Jean-de-Brébeuf (773019),9.83243281249999,8,0.796792276785714,1,224,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773021,École du Sacré-Coeur (773021),7.08509604255317,6,2.33020359574469,3,470,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773022,École aux Quatre-Vents (773022),7.73191145328719,7,2.26630529411764,3,289,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773023,École du Ruisseau (773023),7.33464677551022,6,1.22943787755102,2,245,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773025,École des Grands-Pins (773025),5.10947182662539,4,2.38495808049536,3,323,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773026,École Monseigneur Charbonneau (773026),8.70576418918919,7,3.91952027027026,6,148,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773027,École Saint-Michel (773027),7.59257607748183,7,3.38178435835351,5,413,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773028,École Saint-Laurent (773028),7.92628491909386,7,2.71550990291261,4,309,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773029,École du Boisé (773029),11.3248806060606,9,3.32215008658008,5,231,OUI,2025-2026
773000,Centre de services scolaire au Coeur-des-Vallées (773000),773033,École de la Montagne (773033),18.9472908333333,10,12.6662400833333,9,120,OUI,2025-2026
774000,Centre de services scolaire des Hauts-Bois-de-l'Outaouais (774000),774002,École des Petits-Ponts (774002),14.5889483521445,10,10.1853174717833,8,443,OUI,2025-2026
774000,Centre de services scolaire des Hauts-Bois-de-l'Outaouais (774000),774003,École du Coeur-de-la-Gatineau (774003),18.3044272334293,10,3.11715161383287,4,347,OUI,2025-2026
774000,Centre de services scolaire des Hauts-Bois-de-l'Outaouais (774000),774004,École Le Rucher de la Vallée-de-la-Gatineau (774004),13.323507689769,10,7.87324008250825,8,606,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781036,École Béarn-Fabre (781036),4.02871406593407,3,5.18103340659341,7,91,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781044,École Marie-Assomption (781044),8.03762509615386,7,1.44842980769231,2,104,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781048,École Saint-Isidore (781048),9.43375229729731,8,6.14131378378378,7,74,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781053,École de l'Étoile-du-Nord (781053),12.4911123655914,9,4.16666612903226,6,93,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781056,École Notre-Dame-de-Liesse (781056),9.70836196078431,8,6.53693803921569,7,51,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781058,École Saint-Gabriel (781058),3.52162838709678,2,7.63115959677419,8,248,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781060,École Gilbert-Théberge (781060),11.7686892380952,9,14.8597970476191,10,105,OUI,2025-2026
781000,Centre de services scolaire du Lac-Témiscamingue (781000),781069,École Du Carrefour (781069),14.1268923076923,10,11.4300715384615,9,52,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782001,École de Bellecombe (782001),6.41211981818182,5,0,1,55,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782003,École Cléricy - Mont-Brun (782003),9.1954,8,4.13793,6,66,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782004,École Notre-Dame-de-Grâce (782004),7.57647151648353,7,5.68307437362638,7,455,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782007,École Notre-Dame-de-Protection (782007),4.68523335548173,3,3.29919196013289,5,301,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782008,École des Collines (782008),4.43332641304349,3,1.10627402173913,1,92,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782009,École Sacré-Coeur (782009),5.13779517333333,4,3.47513194666667,5,375,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782010,École Entre-Lacs (782010),2.36851034482759,1,0.530377356321839,1,87,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782012,École de l'Étincelle (782012),6.56072051851851,6,2.76972555555555,4,405,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782014,École de Granada (782014),6.20363675958188,5,0.552009477351916,1,287,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782015,École Le Prélude (782015),7.20986269896192,6,2.81282775086505,4,289,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782016,École Kinojévis (782016),6.73183795081969,6,4.07047008196722,6,122,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782019,École D'Iberville (782019),,,,,,NON,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782020,École des Kekeko (782020),4.4399609859155,3,2.82568056338028,4,142,OUI,2025-2026
782000,Centre de services scolaire de Rouyn-Noranda (782000),782040,École de la Grande-Ourse (782040),6.42166069444445,5,2.97927402777778,4,72,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783003,Écoles primaires St-Paul--Sainte-Gertrude (783003),16.8421489285714,10,2.88457976190476,4,84,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783008,École Saint-Joseph (783008),7.79247031999998,7,4.07568864,6,125,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783012,École Sainte-Thérèse (783012),8.27679916030533,7,3.33547167938931,5,262,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783015,École Christ-Roi (783015),11.723293963964,9,5.02371738738738,7,111,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783016,École Saint-Marc - La Corne (783016),10.1113082178218,8,0.118173168316832,1,101,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783017,École Saint-Félix--Saint-Dominique (783017),4.48086481012659,3,3.63450202531645,5,79,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783018,École Sacré-Coeur - Saint-Viateur (783018),8.56942372093023,7,3.08953273901809,4,387,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783019,École Saint-Mathieu - La Motte (783019),6.89687597701149,6,1.61551666666667,2,87,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783020,École Notre-Dame-de-Fatima (783020),12.9410537804878,10,5.1310787804878,7,82,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783022,Alternative Harricana (783022),8.62803072727273,7,3.057222,4,55,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783023,École secondaire d'Amos (783023),,,,,,NON,2025-2026
783000,Centre de services scolaire Harricana (783000),783024,École de Barraute (783024),8.61303560810809,7,3.01644425675675,4,148,OUI,2025-2026
783000,Centre de services scolaire Harricana (783000),783025,École Berry-Trécesson (783025),17.8082105405405,10,3.08325364864865,4,74,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784001,École Saint-Sauveur (784001),13.5625025333334,10,8.03218656666666,8,300,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784002,École alternative Papillon-d'Or (784002),9.56703244444445,8,3.10856577777778,4,90,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784003,École Charles-René-Lalande (784003),9.4925907894737,8,3.16323881578948,4,76,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784005,École Louis-Querbes (784005),9.45790277777778,8,3.10651527777778,4,36,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784006,École Notre-Dame-de-Fatima (784006),10.5785658609271,9,5.10173930463575,7,302,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784007,École institutionnelle Chanoine-Delisle (784007),20.5747155128206,10,13.7494064529915,9,234,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784008,École intégrée d'Or-et-de-Champs (784008),6.93287023166026,6,3.55132482625482,5,259,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784011,École Saint-Joseph (784011),10.7885477678571,9,3.18421964285715,4,336,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784012,École Sainte-Lucie (784012),10.1410552558139,8,4.75193413953487,6,215,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784013,École Sainte-Marie (784013),6.4787172566372,5,3.357766460177,5,226,OUI,2025-2026
784000,Centre de services scolaire de l'Or-et-des-Bois (784000),784014,École Saint-Isidore (784014),6.09494013392857,5,3.08715767857143,4,224,OUI,2025-2026
